evidence_id,transaction_id,evidence_type,content
EV_004493,TXN_001498,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-01-29.
EV_004494,TXN_001498,refund_record,Refund status: none.
EV_004495,TXN_001499,payment_authentication,Payment authentication status was success.
EV_004496,TXN_001499,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-13.
EV_004497,TXN_001499,refund_record,Refund status: requested.
EV_004498,TXN_001500,payment_authentication,Payment authentication status was success.
EV_004499,TXN_001500,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-26.
EV_004500,TXN_001500,refund_record,Refund status: none.
EV_004501,TXN_001501,payment_authentication,Payment authentication status was success.
EV_004502,TXN_001501,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-10.
EV_004503,TXN_001501,refund_record,Refund status: processed.
EV_004504,TXN_001502,payment_authentication,Payment authentication status was success.
EV_004505,TXN_001502,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-25.
EV_004506,TXN_001502,refund_record,Refund status: none.
EV_004507,TXN_001503,payment_authentication,Payment authentication status was success.
EV_004508,TXN_001503,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-18.
EV_004509,TXN_001503,refund_record,Refund status: none.
EV_004510,TXN_001504,payment_authentication,Payment authentication status was success.
EV_004511,TXN_001504,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-03-31.
EV_004512,TXN_001504,refund_record,Refund status: requested.
EV_004513,TXN_001505,payment_authentication,Payment authentication status was failed.
EV_004514,TXN_001505,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-23.
EV_004515,TXN_001505,refund_record,Refund status: requested.
EV_004516,TXN_001506,payment_authentication,Payment authentication status was success.
EV_004517,TXN_001506,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-10.
EV_004518,TXN_001506,refund_record,Refund status: processed.
EV_004519,TXN_001507,payment_authentication,Payment authentication status was success.
EV_004520,TXN_001507,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-24.
EV_004521,TXN_001507,refund_record,Refund status: none.
EV_004522,TXN_001508,payment_authentication,Payment authentication status was failed.
EV_004523,TXN_001508,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-01.
EV_004524,TXN_001508,refund_record,Refund status: processed.
EV_004525,TXN_001509,payment_authentication,Payment authentication status was success.
EV_004526,TXN_001509,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-06-22.
EV_004527,TXN_001509,refund_record,Refund status: none.
EV_004528,TXN_001510,payment_authentication,Payment authentication status was success.
EV_004529,TXN_001510,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-24.
EV_004530,TXN_001510,refund_record,Refund status: requested.
EV_004531,TXN_001511,payment_authentication,Payment authentication status was success.
EV_004532,TXN_001511,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-29.
EV_004533,TXN_001511,refund_record,Refund status: none.
EV_004534,TXN_001512,payment_authentication,Payment authentication status was success.
EV_004535,TXN_001512,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-06.
EV_004536,TXN_001512,refund_record,Refund status: requested.
EV_004537,TXN_001513,payment_authentication,Payment authentication status was success.
EV_004538,TXN_001513,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-23.
EV_004539,TXN_001513,refund_record,Refund status: none.
EV_004540,TXN_001514,payment_authentication,Payment authentication status was success.
EV_004541,TXN_001514,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-02-25.
EV_004542,TXN_001514,refund_record,Refund status: requested.
EV_004543,TXN_001515,payment_authentication,Payment authentication status was success.
EV_004544,TXN_001515,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-07-08.
EV_004545,TXN_001515,refund_record,Refund status: processed.
EV_004546,TXN_001516,payment_authentication,Payment authentication status was success.
EV_004547,TXN_001516,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-19.
EV_004548,TXN_001516,refund_record,Refund status: none.
EV_004549,TXN_001517,payment_authentication,Payment authentication status was success.
EV_004550,TXN_001517,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-07-01.
EV_004551,TXN_001517,refund_record,Refund status: none.
EV_004552,TXN_001518,payment_authentication,Payment authentication status was success.
EV_004553,TXN_001518,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-27.
EV_004554,TXN_001518,refund_record,Refund status: requested.
EV_004555,TXN_001519,payment_authentication,Payment authentication status was failed.
EV_004556,TXN_001519,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-26.
EV_004557,TXN_001519,refund_record,Refund status: none.
EV_004558,TXN_001520,payment_authentication,Payment authentication status was success.
EV_004559,TXN_001520,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-04-20.
EV_004560,TXN_001520,refund_record,Refund status: none.
EV_004561,TXN_001521,payment_authentication,Payment authentication status was failed.
EV_004562,TXN_001521,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-05-04.
EV_004563,TXN_001521,refund_record,Refund status: processed.
EV_004564,TXN_001522,payment_authentication,Payment authentication status was success.
EV_004565,TXN_001522,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-07.
EV_004566,TXN_001522,refund_record,Refund status: processed.
EV_004567,TXN_001523,payment_authentication,Payment authentication status was success.
EV_004568,TXN_001523,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-22.
EV_004569,TXN_001523,refund_record,Refund status: none.
EV_004570,TXN_001524,payment_authentication,Payment authentication status was success.
EV_004571,TXN_001524,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-22.
EV_004572,TXN_001524,refund_record,Refund status: requested.
EV_004573,TXN_001525,payment_authentication,Payment authentication status was success.
EV_004574,TXN_001525,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-05-08.
EV_004575,TXN_001525,refund_record,Refund status: requested.
EV_004576,TXN_001526,payment_authentication,Payment authentication status was failed.
EV_004577,TXN_001526,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-16.
EV_004578,TXN_001526,refund_record,Refund status: processed.
EV_004579,TXN_001527,payment_authentication,Payment authentication status was success.
EV_004580,TXN_001527,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-03-11.
EV_004581,TXN_001527,refund_record,Refund status: requested.
EV_004582,TXN_001528,payment_authentication,Payment authentication status was failed.
EV_004583,TXN_001528,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-08.
EV_004584,TXN_001528,refund_record,Refund status: requested.
EV_004585,TXN_001529,payment_authentication,Payment authentication status was success.
EV_004586,TXN_001529,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-29.
EV_004587,TXN_001529,refund_record,Refund status: processed.
EV_004588,TXN_001530,payment_authentication,Payment authentication status was success.
EV_004589,TXN_001530,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-06-25.
EV_004590,TXN_001530,refund_record,Refund status: none.
EV_004591,TXN_001531,payment_authentication,Payment authentication status was success.
EV_004592,TXN_001531,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-18.
EV_004593,TXN_001531,refund_record,Refund status: processed.
EV_004594,TXN_001532,payment_authentication,Payment authentication status was success.
EV_004595,TXN_001532,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-03.
EV_004596,TXN_001532,refund_record,Refund status: none.
EV_004597,TXN_001533,payment_authentication,Payment authentication status was failed.
EV_004598,TXN_001533,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-24.
EV_004599,TXN_001533,refund_record,Refund status: none.
EV_004600,TXN_001534,payment_authentication,Payment authentication status was success.
EV_004601,TXN_001534,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-17.
EV_004602,TXN_001534,refund_record,Refund status: processed.
EV_004603,TXN_001535,payment_authentication,Payment authentication status was failed.
EV_004604,TXN_001535,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-02-05.
EV_004605,TXN_001535,refund_record,Refund status: requested.
EV_004606,TXN_001536,payment_authentication,Payment authentication status was failed.
EV_004607,TXN_001536,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-17.
EV_004608,TXN_001536,refund_record,Refund status: processed.
EV_004609,TXN_001537,payment_authentication,Payment authentication status was success.
EV_004610,TXN_001537,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-30.
EV_004611,TXN_001537,refund_record,Refund status: none.
EV_004612,TXN_001538,payment_authentication,Payment authentication status was failed.
EV_004613,TXN_001538,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-08-09.
EV_004614,TXN_001538,refund_record,Refund status: none.
EV_004615,TXN_001539,payment_authentication,Payment authentication status was success.
EV_004616,TXN_001539,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-08-12.
EV_004617,TXN_001539,refund_record,Refund status: none.
EV_004618,TXN_001540,payment_authentication,Payment authentication status was failed.
EV_004619,TXN_001540,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-03-28.
EV_004620,TXN_001540,refund_record,Refund status: processed.
EV_004621,TXN_001541,payment_authentication,Payment authentication status was success.
EV_004622,TXN_001541,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-01-06.
EV_004623,TXN_001541,refund_record,Refund status: none.
EV_004624,TXN_001542,payment_authentication,Payment authentication status was success.
EV_004625,TXN_001542,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-05-11.
EV_004626,TXN_001542,refund_record,Refund status: none.
EV_004627,TXN_001543,payment_authentication,Payment authentication status was failed.
EV_004628,TXN_001543,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-02-02.
EV_004629,TXN_001543,refund_record,Refund status: none.
EV_004630,TXN_001544,payment_authentication,Payment authentication status was failed.
EV_004631,TXN_001544,delivery_confirmation,Order delivery status: pending. Delivery date: 2026-08-14.
EV_004632,TXN_001544,refund_record,Refund status: requested.
EV_004633,TXN_001545,payment_authentication,Payment authentication status was success.
EV_004634,TXN_001545,delivery_confirmation,Order delivery status: delivered. Delivery date: 2026-06-03.
EV_004635,TXN_001545,refund_record,Refund status: processed.
EV_004636,TXN_001546,payment_authentication,Payment authentication status was failed.
EV_004637,TXN_001546,delivery_confirmation,Order delivery status: failed. Delivery date: 2026-04-10.
EV_004638,TXN_001546,refund_record,Refund status: processed.
EV_004639,TXN_001547,payment_authentication,Payment authentication status was failed.
